1148.4000244141;-1183.9599609375;-205.57000732422;2;Stairs;-43.6;-164.8;250;0;0;0;0;0;0
1066;-1032;-260.17;2;Perfect CT smoke;-29.7;-144.8;250;0;1;0;0;0;0
871.53;-1036;-251.96875;2;Perfect CT smoke 2;-14.1;-142.2;250;0;1;0;0;0;0
815.96;-1457.56;-108.96;2;Connector&Jungle;-28.16;-175.27;250;0;0;0;0;0;0
761.39;-1212;-108.96;2;Connector;-52.27;-174.78;250;0;0;0;0;0;0
1382.45;-629.91;-167.96;2;Seal the gap between one and two boxes;-19;-140.56;250;0;1;0;2;0;0
1239.99;-1023.97;-258.97;2;Seal the gap between one and two boxes 2;-18.38;-149.65;250;0;1;0;0;0;0
1239.59;-1159.774;-246.383;2;Jungle;-47;-172.3;250;0;1;0;0;0;0
-784;623.97;-75.968;2;Shop door;-61;-151.5;250;0;1;0;0;0;0
-1120;-796;-167.97;2;VIP one-way smoke;8.23;85.8;250;0;0;0;0;0;0
1257.86;-871.97;-143.97;2;Police smoke;-21.82;-144.34;250;0;1;0;0;0;0
-1208.4221191406;-875.61444091797;-167.96875;2;VIP one-way smoke 2;-48.214;66.405;250;0;0;0;0;0;0
-160;887.97;-135.33;2;Shop window;-50.38;-146.49;250;0;1;0;0;0;0
-160;887.97;-135.33;2;Shop door;-43;-152.88;250;0;1;0;0;0;0
-160;887.97;-135.33;2;Cat(full);-44.5582;-134.517;250;0;0;0;0;0;0
-160;887.97;-135.33;2;Catwalk Box;-69.599998474121;-120.61000061035;250;0;1;0;0;450;0
-160;887.97;-135.33;2;Window;-54.860000610352;-120.6000213623;250;0;1;0;0;450;0
-160;887.97;-135.33;2;B Close site&window ;-58.859996795654;-159.50999450684;250;0;1;0;0;450;0
875.96899414063;-1209.6899414063;-108.90619659424;2;Site A (on start);-21.64999961853;-149.33999633789;250;0;0;0;0;450;0
1135.9699707031;647.97601318359;-261.32901000977;2;Seal the Connector ;-28.569999694824;-140.2799987793;250;0;1;0;0;450;0
