1391.982421875;-769.33349609375;-683.51806640625;3;Garage;-9.1999998092651;144.80999755859;250;1;0;0;21;450;0
1391.982421875;-769.33349609375;-683.51806640625;3;Garage;-9.1999998092651;144.80999755859;250;1;0;0;21;450;0
1391.982421875;-769.33349609375;-683.51806640625;1;Garage;-9.1999998092651;144.80999755859;250;1;0;0;21;450;0
1336.0280761719;-618.15563964844;-638.90618896484;3;Ramp;-5.3499999046326;149.39999389648;250;1;0;0;26;450;0
1336.0280761719;-618.15563964844;-638.90618896484;1;Ramp;-5.3499999046326;149.39999389648;250;1;0;0;26;450;0
820.01745605469;85.535133361816;-639.96875;3;Site;-4.7300000190735;-95.650001525879;250;1;0;0;2;450;0
464.23666381836;95.984527587891;-639.96875;3;Site;-6.8399996757507;-85.879997253418;250;1;0;0;2;450;0
1077.0281982422;-632.48052978516;-639.96875;3;Rightdoor;0.55000001192093;116.68000030518;250;0;0;1;0;0;0
1077.0281982422;-632.48052978516;-639.96875;1;Rightdoor;0.55000001192093;116.68000030518;250;0;0;1;0;0;0
349.97619628906;-730.36584472656;-771.96875;3;Rightdoor;-18.719999313354;51.23999786377;250;1;0;0;6;450;0
349.97619628906;-730.36584472656;-771.96875;1;Rightdoor;-18.719999313354;51.23999786377;250;1;0;0;6;450;0
433.39392089844;-30.909585952759;-639.96875;3;Door;3.8799998760223;-58.729999542236;250;1;0;0;4;450;0
790.70013427734;69.890808105469;-639.96875;3;Door;11.89999961853;-80.169998168945;250;1;0;0;1;450;0
404.02127075195;-48.999809265137;-639.96875;3;Stairs;-1.6200000047684;-35.5;250;1;0;0;16;450;0
803.94946289063;-606.57061767578;-767.96875;3;Ramp;4.3199996948242;82.509994506836;250;0;1;1;0;0;0
803.94946289063;-606.57061767578;-767.96875;1;Ramp;4.3199996948242;82.509994506836;250;0;1;1;0;0;0
759.63806152344;5.3983240127563;-639.96875;3;Control Room;-4.4200000762939;-90.409996032715;250;1;0;0;13;450;90
759.63806152344;5.3983240127563;-639.96875;1;Control Room;-4.4200000762939;-90.409996032715;250;1;0;0;13;450;90
1391.9735107422;-738.4677734375;-662.94403076172;1;FD;-2.789999961853;153.86000061035;250;0;0;1;0;450;0
1303.9415283203;-715.70806884766;-646.76782226563;3;FD;-0.64999997615814;136.17999267578;250;1;0;0;1;450;0
1303.9415283203;-715.70806884766;-646.76782226563;1;FD;-0.64999997615814;136.17999267578;250;1;0;0;1;450;0
1187.119140625;-590.14855957031;-639.96875;1;Ramp;-6.1900000572205;146.2200012207;250;1;0;0;19;450;0
1060.2255859375;-479.86990356445;-597.96875;3;Ramp;-0.25;147.72999572754;250;1;0;0;6;450;0
1391.0397949219;-806.55657958984;-708.33471679688;1;FD;-17.059999465942;135.69999694824;250;0;0;1;0;0;0
1206.7014160156;-373.03125;-639.96875;1;Back Reactor;0.41999998688698;-133.48999023438;250;1;0;0;28;450;0
1173.7554931641;-556.11773681641;-639.96875;3;Hide Spot;16.569999694824;-52.360000610352;250;1;0;0;20;450;0
1156.8677978516;-572.6572265625;-639.96875;1;Stairs;11.679999351501;-42.73999786377;250;1;0;0;19;450;0
1156.8677978516;-572.6572265625;-639.96875;3;Stairs;11.679999351501;-42.73999786377;250;1;0;0;19;450;0
774.68389892578;60.0871925354;-639.96875;3;Hide Spot;1.3700000047684;-67.860000610352;250;0;0;0;0;0;0
774.68389892578;60.0871925354;-639.96875;1;Hide Spot;1.3700000047684;-67.860000610352;250;0;0;0;0;0;0
774.64007568359;60.035621643066;-639.96875;1;Ramp;-4.1299896240234;-67.700126647949;250;1;0;0;4;75;0
