-240.00473022461;676.23010253906;-215.96875;1;A Site (Left);-27.869998931885;-34.520000457764;250;0;0;0;0;0;0
-235.91801452637;417.89779663086;-215.96875;1;A Site;-18.859998703003;-24.019998550415;250;0;0;0;0;0;0
-266.76452636719;41.217727661133;-215.96875;1;A Site;-20.879999160767;-0.089999996125698;250;0;0;0;0;0;0
-249.08059692383;61.394508361816;-215.96875;1;Sniper Nest;-32.25;-20.020000457764;250;0;0;1;0;0;0
-103.19041442871;418.96875;-215.96875;1;A Site;-6.5299997329712;-53.899997711182;250;0;1;0;0;0;0
-194.53829956055;678.49127197266;-215.96875;1;Sniper Nest;-8.3000001907349;-48.329998016357;250;0;1;0;0;0;0
-915.59063720703;625.35479736328;-215.96875;3;Bomb Train;-17.719999313354;-23.439998626709;250;1;0;0;20;450;0
130.05657958984;460.42193603516;-215.96875;1;Heaven;-1.4499999284744;-54.259998321533;250;1;1;0;4;450;0
141.30271911621;539.68597412109;-215.96875;1;Heaven;-26.5;-56.719997406006;250;1;0;0;5;450;0
-387.05627441406;417.17376708984;-215.96875;1;Heaven;-28.189998626709;-33.979999542236;250;1;0;0;3;450;0
1036.4709472656;587.68920898438;-215.96875;3;Heaven;-26.739999771118;-108.26999664307;250;1;0;0;18;450;0
1131.9289550781;591.96875;-215.96875;1;Connector;-18.389999389648;-128.23999023438;250;1;0;0;20;450;0
1247.0920410156;-70.61547088623;-215.96875;3;Heaven;-24.680000305176;-157.17999267578;250;0;0;0;0;0;0
623.91369628906;-530.97698974609;-216.67794799805;3;Electrical Box;7.2799997329712;133.93013000488;250;1;1;0;11;450;0
623.91369628906;-530.974609375;-216.6678314209;1;Electrical Box;7.1999998092651;133.95999145508;250;1;1;0;6;450;0
1294.3596191406;400.02493286133;-215.96875;3;Five Seven Spot;-4.9400000572205;175.48999023438;250;0;0;0;0;0;0
1294.3571777344;400.02493286133;-215.96875;1;Five Seven Spot;-7.2799997329712;175.48999023438;250;0;0;0;0;0;0
-357.01382446289;418.72644042969;-215.96875;3;Heaven;-2.8199999332428;-35.439998626709;250;1;1;0;11;450;0
-8.8165721893311;418.98046875;-215.96875;3;Heaven;-3.5699999332428;-45.629997253418;250;1;1;0;3;450;0
1180.5014648438;-196.05508422852;-214.96875;1;Heaven;-32.180000305176;-167.69000244141;250;0;0;0;0;0;0
1180.5014648438;-196.05508422852;-214.96875;3;Heaven;-32.180000305176;-167.69000244141;250;0;0;0;0;0;0
-416.17291259766;389.7307434082;-214.96875;3;Plant;-3.3999998569489;-36.959999084473;250;1;1;0;20;450;0
-367.58361816406;-83.860733032227;-215.96875;3;Ivy;4.2300000190735;23.229999542236;250;1;1;0;21;450;0
500.03002929688;-355.28173828125;-215.96875;1;Heaven;3;95.529998779297;250;1;1;0;10;450;0
500.03002929688;-355.28173828125;-215.96875;3;Heaven;3;95.529998779297;250;1;1;0;10;450;0
581.42883300781;49.50463104248;-134.40859985352;1;Droproom;-30.569999694824;-154.25999450684;250;1;0;0;15;450;0
759.43817138672;731.96276855469;-211.96875;1;Heaven;-2.8799998760223;-93.229995727539;250;0;1;0;1;0;0
