-581.78570556641;-1154.1849365234;64.702651977539;1;Pillar/Barrels;4;99.569297790527;250;1;1;0;6;450;0
-581.78570556641;-1154.1849365234;64.702651977539;3;Pillar;3;101;250;1;1;0;8;450;0
-448.70864868164;-1488.1872558594;144.03125;1;Barrel;-17.709104537964;100.96558380127;250;1;0;0;15;450;0
-258.6920;-1085.6387;15.9768;1;Sandbags;-30.74348449707;152.96783447266;250;1;0;0;18;450;0
-204.56759643555;-1027.7164306641;21.181770324707;1;Site (FD);0.10999599844217;117.91262817383;250;1;1;0;8;450;79
-248.75595092773;-969.37677001953;16.403419494629;1;Construction;-11;123.34;250;0;1;0;7;0;0
-237.75448608398;-826.75164794922;49.742290496826;1;Walkway;-0.11451572179794;174.50006103516;250;1;1;0;15;450;0
-234.17277526855;-844.22680664063;49.641830444336;1;Pillar;-25.00399017334;122.91217041016;250;0;1;0;16;0;0
-2046.3859863281;539.15808105469;104.03130340576;1;Heaven;-17.4238;-0.5246;250;0;0;0;0;0;0
-1796.2723388672;576.69073486328;256.03125;3;Short;-1.7311714887619;-60.290618896484;250;1;0;0;20;450;0
-504.907;-1173.7325;63.307720184326;1;Water;-20.73025894165;113.89767456055;250;1;0;0;1;450;0
-1554.0095214844;-900.06597900391;54.955490112305;3;Barrels;6;61.993446350098;250;1;1;0;17;450;0
-856.07727050781;-638.90808105469;96.03125;1;Further back Heaven;2.2878668308258;127.34205627441;250;1;1;0;21;450;0
-1578.4466552734;-789.10113525391;136.03125;3;Barrels;11.677067756653;57.534774780273;250;1;1;0;10;450;0
-704.29278564453;-1973.8225097656;146.81265258789;1;Construction;2.4;91.470443725586;250;1;1;0;21;450;0
-613.58697509766;-1084.5921630859;43.207557678223;1;Construction (FD);-26.188348770142;104.09872436523;250;0;0;0;0;0;0
-618.02496337891;-1128.1342773438;62.34358215332;3;Construction (FD);-19.138236999512;102.84272003174;250;0;0;0;0;0;0
-891.52679443359;-638.96667480469;96.028411865234;1;Heaven;-24.586006164551;123.92420959473;250;1;0;0;15;450;0
-1112.3220214844;-638.96875;90.977630615234;1;Water (FD);-7.340190410614;88.974105834961;250;0;1;0;12;0;0
-261.62963867188;-906.58148193359;27.042144775391;3;Gustello Spot;-3;156.60043334961;250;1;1;0;21;450;0
-870.11572265625;-587.29144287109;96.03125;3;Barrels (100hp);-9.9664115905762;87.604141235352;250;0;0;0;0;0;0
-871.22741699219;-555.55773925781;96.03125;1;Pillar;-31.097345352173;87.200508117676;250;0;0;0;0;0;0
-728.95941162109;-14.095175743103;52.512382507324;1;Water;-12.903607368469;124.07155609131;250;1;0;0;28;460;0
-1444.2120361328;-149.59939575195;131.03125;1;Stairs;5;-50.9;250;0;1;0;2;0;0
-641.16400146484;-62.742595672607;10.440722465515;1;Water;-21.010313034058;172.66612243652;250;1;1;0;5;450;0
-583.54064941406;-1251.486328125;117.7718963623;3;Barrels;5.8;100.92264556885;250;1;1;0;30;450;0
-1486.2659912109;-884.11553955078;46.320785522461;3;Pillar;5.8;63.840217590332;250;1;1;0;4;450;0
-403.05279541016;-1201.4176025391;31.381881713867;1;Pillar;-25.116327285767;109.22509002686;250;1;0;0;4;450;0
-1137.0709228516;256.03125;48.498947143555;3;Short;-21;-90.975708007813;250;0;0;0;0;0;0
-1126.2095947266;377.74349975586;55.345397949219;3;Tunnel;-17.262380599976;-93.593460083008;250;1;0;0;5;450;0
-922.5419921875;489.79327392578;96.03125;3;Tunnel;-13.150582313538;-101.8610534668;250;1;0;0;12;450;0
-1145.6408691406;-638.23040771484;74.278945922852;1;Barrels;-13.166826248169;79.690559387207;250;0;1;0;11;0;0
-338.72891235352;-1168.8647460938;16.856620788574;3;Scafford;1;131.0675201416;250;1;1;0;12;450;0
-1559.9868164063;-967.69366455078;30.334846496582;3;Water;4.5;71.983627319336;250;1;1;0;8;450;0
-1137.0504150391;256.03240966797;47.509399414063;1;Short;-20;-88.462966918945;250;0;0;0;0;0;0
-1458.9482421875;-924.70648193359;29.463584899902;3;Construction;-20;52.389087677002;250;0;1;0;18;0;0
-2045.8935546875;490.22906494141;256.03125;3;Sandbags;-1.6142027378082;5.6164560317993;250;1;0;0;17;450;0
-2045.8935546875;490.22906494141;256.03125;1;Sandbags;-1.6142027378082;5.6164560317993;250;1;0;0;17;450;0
-808.04364013672;370.21063232422;147.03125;3;Stairs;-11.167550086975;-81.38094329834;250;1;0;0;13;450;0
-1121.9475097656;343.73880004883;55.061210632324;3;Stairs;4.3;-70.499351501465;250;1;1;0;12;450;0
-2231.9794921875;729.25256347656;256.03125;1;Scafford;-3.0798032283783;-28.540758132935;250;1;0;0;22;450;0
-1826.3666992188;629.17138671875;256.03125;1;Construction;-6.0717368125916;-62.838897705078;250;1;0;0;5;450;0
-869.68872070313;-448.90170288086;96.03125;3;Walkway;-20.06400680542;176.6042175293;250;0;1;0;17;450;0
-869.68872070313;-448.90170288086;96.03125;1;Walkway;-20.06400680542;176.6042175293;250;0;1;0;17;450;0
-1844.7469482422;-22.719240188599;128.03125;3;Stairs;9;-38.757572174072;250;1;1;0;26;450;0
-252.06210327148;-911.66351318359;26.903938293457;1;Sandbox;-1.0586829185486;153.52194213867;250;1;1;0;9;450;0
